"","day","time","junk1","junk2","Nflasks","quality","co2","date"
"2099","2013-11-19"," 20:20",41597.85,2013.885,2,0,394.83,2013-11-19 20:20:00
"2100","2013-11-26"," 20:21",41604.85,2013.904,2,0,396.59,2013-11-26 20:21:00
"2101","2013-12-03"," 20:21",41611.85,2013.923,2,0,396.26,2013-12-03 20:21:00
"2102","2013-12-10"," 20:22",41618.85,2013.942,2,0,396.23,2013-12-10 20:22:00
"2103","2013-12-17"," 20:26",41625.85,2013.961,2,0,398.9,2013-12-17 20:26:00
"2104","2013-12-24"," 20:20",41632.85,2013.98,2,0,397.31,2013-12-24 20:20:00
"2105","2013-12-31"," 20:33",41639.86,2014,2,4,NA,2013-12-31 20:33:00
"2106","2014-01-07"," 20:26",41646.85,2014.019,2,0,397.53,2014-01-07 20:26:00
"2107","2014-01-14"," 20:18",41653.85,2014.038,2,0,397.73,2014-01-14 20:18:00
"2108","2014-01-21"," 20:18",41660.85,2014.057,3,0,398.37,2014-01-21 20:18:00
"2109","2014-01-30"," 20:37",41669.86,2014.082,2,0,398.65,2014-01-30 20:37:00
"2110","2014-02-04"," 20:20",41674.85,2014.095,2,0,398.49,2014-02-04 20:20:00
"2111","2014-02-11"," 20:27",41681.85,2014.115,2,0,398.02,2014-02-11 20:27:00
"2112","2014-02-18"," 20:27",41688.85,2014.134,2,0,398.46,2014-02-18 20:27:00
"2113","2014-02-25"," 19:16",41695.8,2014.153,2,0,397.83,2014-02-25 19:16:00
"2114","2014-03-06"," 20:37",41704.86,2014.178,2,0,399.38,2014-03-06 20:37:00
"2115","2014-03-11"," 19:52",41709.83,2014.191,2,0,399.67,2014-03-11 19:52:00
"2116","2014-03-18"," 20:40",41716.86,2014.211,2,0,401.43,2014-03-18 20:40:00
"2117","2014-03-25"," 19:37",41723.82,2014.23,2,0,400.05,2014-03-25 19:37:00
"2118","2014-04-02"," 20:54",41731.87,2014.252,2,0,400.78,2014-04-02 20:54:00
"2119","2014-04-08"," 20:28",41737.85,2014.268,2,0,401.97,2014-04-08 20:28:00
"2120","2014-04-15"," 20:22",41744.85,2014.287,2,0,401.93,2014-04-15 20:22:00
"2121","2014-04-22"," 20:20",41751.85,2014.306,2,0,401.51,2014-04-22 20:20:00
"2122","2014-04-28"," 20:25",41757.85,2014.323,2,0,402.55,2014-04-28 20:25:00
"2123","2014-05-06"," 19:30",41765.81,2014.345,2,0,403.36,2014-05-06 19:30:00
"2124","2014-05-13"," 19:43",41772.82,2014.364,2,0,401.88,2014-05-13 19:43:00
"2125","2014-05-20"," 20:33",41779.86,2014.383,2,0,402.39,2014-05-20 20:33:00
"2126","2014-05-27"," 19:33",41786.81,2014.402,2,0,401.94,2014-05-27 19:33:00
"2127","2014-06-03"," 19:38",41793.82,2014.421,2,0,402.28,2014-06-03 19:38:00
"2128","2014-06-10"," 19:25",41800.81,2014.441,2,0,401.94,2014-06-10 19:25:00
"2129","2014-06-17"," 21:13",41807.88,2014.46,2,0,401.8,2014-06-17 21:13:00
"2130","2014-06-24"," 20:35",41814.86,2014.479,2,0,401.1,2014-06-24 20:35:00
"2131","2014-07-01"," 20:20",41821.85,2014.498,2,0,400.63,2014-07-01 20:20:00
"2132","2014-07-08"," 19:36",41828.82,2014.517,2,0,399.63,2014-07-08 19:36:00
"2133","2014-07-15"," 20:45",41835.86,2014.537,2,0,399.05,2014-07-15 20:45:00
"2134","2014-07-22"," 20:20",41842.85,2014.556,2,0,398.46,2014-07-22 20:20:00
"2135","2014-07-29"," 20:23",41849.85,2014.575,2,0,397.42,2014-07-29 20:23:00
"2136","2014-08-05"," 20:27",41856.85,2014.594,2,0,398.03,2014-08-05 20:27:00
"2137","2014-08-12"," 20:30",41863.85,2014.613,2,0,397.22,2014-08-12 20:30:00
"2138","2014-08-19"," 20:38",41870.86,2014.632,2,0,396.18,2014-08-19 20:38:00
"2139","2014-08-26"," 20:29",41877.85,2014.652,2,0,395.57,2014-08-26 20:29:00
"2140","2014-09-02"," 19:39",41884.82,2014.671,2,0,395.98,2014-09-02 19:39:00
"2141","2014-09-09"," 20:28",41891.85,2014.69,2,0,395.43,2014-09-09 20:28:00
"2142","2014-09-16"," 19:24",41898.81,2014.709,2,0,395.24,2014-09-16 19:24:00
"2143","2014-09-23"," 20:26",41905.85,2014.728,2,0,395.95,2014-09-23 20:26:00
"2144","2014-09-30"," 20:26",41912.85,2014.748,2,0,395.34,2014-09-30 20:26:00
"2145","2014-10-07"," 20:26",41919.85,2014.767,2,0,394.9,2014-10-07 20:26:00
"2146","2014-10-14"," 19:45",41926.82,2014.786,2,0,395.83,2014-10-14 19:45:00
"2147","2014-10-21"," 20:40",41933.86,2014.805,2,0,396,2014-10-21 20:40:00
"2148","2014-10-28"," 19:31",41940.81,2014.824,2,5,NA,2014-10-28 19:31:00
"2149","2014-11-04"," 19:34",41947.82,2014.843,2,0,396.7,2014-11-04 19:34:00
"2150","2014-11-12"," 19:26",41955.81,2014.865,2,0,398.22,2014-11-12 19:26:00
"2151","2014-11-18"," 20:20",41961.85,2014.882,2,0,398.02,2014-11-18 20:20:00
"2152","2014-11-25"," 20:37",41968.86,2014.901,2,0,396.68,2014-11-25 20:37:00
"2153","2014-12-02"," 19:41",41975.82,2014.92,2,0,399.11,2014-12-02 19:41:00
"2154","2014-12-09"," 19:41",41982.82,2014.939,2,0,399.01,2014-12-09 19:41:00
"2155","2014-12-14"," 20:50",41987.87,2014.953,2,0,398.3,2014-12-14 20:50:00
"2156","2014-12-23"," 20:26",41996.85,2014.978,2,0,399.81,2014-12-23 20:26:00
"2157","2014-12-31"," 20:26",42004.85,2015,2,0,400.65,2014-12-31 20:26:00
"2158","2015-01-06"," 19:40",42010.82,2015.016,2,0,399.79,2015-01-06 19:40:00
"2159","2015-01-13"," 19:38",42017.82,2015.035,2,0,401.22,2015-01-13 19:38:00
"2160","2015-01-20"," 19:40",42024.82,2015.054,2,0,399.52,2015-01-20 19:40:00
"2161","2015-01-27"," 19:37",42031.82,2015.073,2,0,400.14,2015-01-27 19:37:00
"2162","2015-02-03"," 19:39",42038.82,2015.093,2,0,400.35,2015-02-03 19:39:00
"2163","2015-02-10"," 19:50",42045.83,2015.112,2,0,399.85,2015-02-10 19:50:00
"2164","2015-02-17"," 19:41",42052.82,2015.131,2,0,400.12,2015-02-17 19:41:00
"2165","2015-02-24"," 20:27",42059.85,2015.15,2,0,402.02,2015-02-24 20:27:00
"2166","2015-03-03"," 20:32",42066.86,2015.169,2,0,401.36,2015-03-03 20:32:00
"2167","2015-03-10"," 20:41",42073.86,2015.189,2,5,NA,2015-03-10 20:41:00
"2168","2015-03-17"," 21:28",42080.89,2015.208,2,0,401.43,2015-03-17 21:28:00
"2169","2015-03-24"," 20:45",42087.86,2015.227,2,0,401.62,2015-03-24 20:45:00
"2170","2015-03-31"," 20:29",42094.85,2015.246,2,0,402.5,2015-03-31 20:29:00
"2171","2015-04-07"," 19:40",42101.82,2015.265,2,0,404.23,2015-04-07 19:40:00
"2172","2015-04-14"," 20:42",42108.86,2015.285,2,5,NA,2015-04-14 20:42:00
"2173","2015-04-21"," 19:41",42115.82,2015.304,2,0,403.31,2015-04-21 19:41:00
"2174","2015-04-28"," 19:43",42122.82,2015.323,2,0,404.35,2015-04-28 19:43:00
"2175","2015-05-05"," 19:35",42129.82,2015.342,2,4,NA,2015-05-05 19:35:00
"2176","2015-05-12"," 19:43",42136.82,2015.361,2,0,404.55,2015-05-12 19:43:00
"2177","2015-05-19"," 19:23",42143.81,2015.38,2,0,404.25,2015-05-19 19:23:00
"2178","2015-05-26"," 20:27",42150.85,2015.4,2,0,403.36,2015-05-26 20:27:00
"2179","2015-06-02"," 19:35",42157.82,2015.419,2,0,403.94,2015-06-02 19:35:00
"2180","2015-06-09"," 19:41",42164.82,2015.438,2,0,403.7,2015-06-09 19:41:00
"2181","2015-06-16"," 20:36",42171.86,2015.457,2,0,401.99,2015-06-16 20:36:00
"2182","2015-06-23"," 19:30",42178.81,2015.476,2,0,402.76,2015-06-23 19:30:00
"2183","2015-06-30"," 19:35",42185.82,2015.495,2,0,402.33,2015-06-30 19:35:00
"2184","2015-07-07"," 20:30",42192.85,2015.515,2,0,401.76,2015-07-07 20:30:00
"2185","2015-07-14"," 20:27",42199.85,2015.534,2,0,402.11,2015-07-14 20:27:00
"2186","2015-07-21"," 20:27",42206.85,2015.553,2,5,NA,2015-07-21 20:27:00
"2187","2015-07-28"," 20:42",42213.86,2015.572,2,0,399.67,2015-07-28 20:42:00
"2188","2015-08-04"," 19:50",42220.83,2015.591,2,0,398.35,2015-08-04 19:50:00
"2189","2015-08-13"," 20:39",42229.86,2015.616,2,0,399.12,2015-08-13 20:39:00
"2190","2015-08-20"," 20:28",42236.85,2015.635,2,0,398.05,2015-08-20 20:28:00
"2191","2015-08-25"," 20:45",42241.86,2015.649,2,0,399.49,2015-08-25 20:45:00
"2192","2015-09-02"," 19:30",42249.81,2015.671,2,0,399.05,2015-09-02 19:30:00
"2193","2015-09-08"," 18:40",42255.78,2015.687,2,4,NA,2015-09-08 18:40:00
"2194","2015-09-15"," 20:40",42262.86,2015.706,2,0,396.95,2015-09-15 20:40:00
"2195","2015-09-22"," 19:45",42269.82,2015.726,2,0,397.35,2015-09-22 19:45:00
"2196","2015-09-29"," 20:35",42276.86,2015.745,2,0,397.5,2015-09-29 20:35:00
"2197","2015-10-06"," 20:25",42283.85,2015.764,2,0,397.95,2015-10-06 20:25:00
"2198","2015-10-13"," 20:31",42290.85,2015.783,2,0,398.08,2015-10-13 20:31:00
"2199","2015-10-20"," 20:30",42297.85,2015.802,2,0,398.77,2015-10-20 20:30:00
"2200","2015-10-27"," 19:42",42304.82,2015.821,2,0,399.36,2015-10-27 19:42:00
"2201","2015-11-03"," 20:33",42311.86,2015.841,2,0,398.99,2015-11-03 20:33:00
"2202","2015-11-10"," 20:20",42318.85,2015.86,2,0,399.62,2015-11-10 20:20:00
"2203","2015-11-17"," 20:33",42325.86,2015.879,2,0,400.55,2015-11-17 20:33:00
"2204","2015-11-24"," 20:28",42332.85,2015.898,2,0,400.61,2015-11-24 20:28:00
"2205","2015-12-01"," 20:27",42339.85,2015.917,2,0,400.46,2015-12-01 20:27:00
"2206","2015-12-08"," 20:25",42346.85,2015.937,2,0,400.81,2015-12-08 20:25:00
"2207","2015-12-15"," 20:30",42353.85,2015.956,2,0,402.6,2015-12-15 20:30:00
"2208","2015-12-22"," 19:44",42360.82,2015.975,2,0,402.12,2015-12-22 19:44:00
"2209","2015-12-29"," 19:43",42367.82,2015.994,2,0,401.71,2015-12-29 19:43:00
"2210","2016-01-05"," 20:31",42374.85,2016.013,2,0,402.19,2016-01-05 20:31:00
"2211","2016-01-12"," 20:38",42381.86,2016.032,2,0,402.07,2016-01-12 20:38:00
"2212","2016-01-19"," 19:24",42388.81,2016.051,2,0,402.53,2016-01-19 19:24:00
"2213","2016-01-26"," 20:41",42395.86,2016.071,2,0,403.91,2016-01-26 20:41:00
"2214","2016-02-02"," 20:41",42402.86,2016.09,2,0,403.29,2016-02-02 20:41:00
"2215","2016-02-09"," 19:46",42409.82,2016.109,2,0,404.74,2016-02-09 19:46:00
"2216","2016-02-16"," 20:47",42416.87,2016.128,2,0,403.03,2016-02-16 20:47:00
"2217","2016-02-23"," 20:40",42423.86,2016.147,2,0,404.8,2016-02-23 20:40:00
"2218","2016-03-01"," 19:25",42430.81,2016.166,2,0,404.24,2016-03-01 19:25:00
"2219","2016-03-08"," 20:22",42437.85,2016.185,2,0,403.62,2016-03-08 20:22:00
"2220","2016-03-15"," 20:21",42444.85,2016.205,2,0,405.34,2016-03-15 20:21:00
"2221","2016-03-22"," 19:40",42451.82,2016.224,2,0,404.77,2016-03-22 19:40:00
"2222","2016-03-24"," 20:48",42453.87,2016.229,2,0,405.71,2016-03-24 20:48:00
"2223","2016-03-31"," 19:56",42460.83,2016.248,2,0,405.19,2016-03-31 19:56:00
"2224","2016-04-05"," 20:46",42465.87,2016.262,2,0,406.58,2016-04-05 20:46:00
"2225","2016-04-12"," 20:35",42472.86,2016.281,2,5,NA,2016-04-12 20:35:00
"2226","2016-04-19"," 19:24",42479.81,2016.3,2,0,407.31,2016-04-19 19:24:00
"2227","2016-04-28"," 19:57",42488.83,2016.325,2,1,NA,2016-04-28 19:57:00
"2228","2016-05-05"," 19:50",42495.83,2016.344,2,1,NA,2016-05-05 19:50:00
"2229","2016-05-10"," 20:29",42500.85,2016.358,2,0,408.37,2016-05-10 20:29:00
"2230","2016-05-17"," 20:18",42507.85,2016.377,2,0,407.44,2016-05-17 20:18:00
"2231","2016-05-24"," 20:35",42514.86,2016.396,2,0,408.23,2016-05-24 20:35:00
"2232","2016-05-31"," 19:39",42521.82,2016.415,2,0,407.25,2016-05-31 19:39:00
"2233","2016-06-09"," 19:30",42530.81,2016.439,2,0,405.6,2016-06-09 19:30:00
"2234","2016-06-16"," 20:38",42537.86,2016.459,2,0,407.04,2016-06-16 20:38:00
"2235","2016-06-21"," 20:23",42542.85,2016.472,2,4,NA,2016-06-21 20:23:00
"2236","2016-06-28"," 20:32",42549.86,2016.491,2,0,405.31,2016-06-28 20:32:00
"2237","2016-07-05"," 20:39",42556.86,2016.511,2,0,405.22,2016-07-05 20:39:00
"2238","2016-07-13"," 21:00",42564.88,2016.532,2,0,404.75,2016-07-13 21:00:00
"2239","2016-07-19"," 20:20",42570.85,2016.549,2,0,403.97,2016-07-19 20:20:00
"2240","2016-07-26"," 20:40",42577.86,2016.568,2,0,403.82,2016-07-26 20:40:00
"2241","2016-08-03"," 20:39",42585.86,2016.59,2,0,403.38,2016-08-03 20:39:00
"2242","2016-08-09"," 20:36",42591.86,2016.606,2,0,403.09,2016-08-09 20:36:00
"2243","2016-08-16"," 20:34",42598.86,2016.625,2,0,401.25,2016-08-16 20:34:00
"2244","2016-08-23"," 20:35",42605.86,2016.644,2,0,402.21,2016-08-23 20:35:00
"2245","2016-08-30"," 20:28",42612.85,2016.664,2,0,400.37,2016-08-30 20:28:00
"2246","2016-09-06"," 20:36",42619.86,2016.683,2,0,399.55,2016-09-06 20:36:00
"2247","2016-09-13"," 20:26",42626.85,2016.702,2,0,400.66,2016-09-13 20:26:00
"2248","2016-09-20"," 20:36",42633.86,2016.721,2,0,400.81,2016-09-20 20:36:00
"2249","2016-09-27"," 20:38",42640.86,2016.74,2,0,400.33,2016-09-27 20:38:00
"2250","2016-10-04"," 20:32",42647.86,2016.759,2,0,401.04,2016-10-04 20:32:00
"2251","2016-10-11"," 20:56",42654.87,2016.778,2,0,401.55,2016-10-11 20:56:00
"2252","2016-10-18"," 20:28",42661.85,2016.797,2,0,401.78,2016-10-18 20:28:00
"2253","2016-10-25"," 20:20",42668.85,2016.817,2,0,402.01,2016-10-25 20:20:00
"2254","2016-11-01"," 20:30",42675.85,2016.836,2,0,402.11,2016-11-01 20:30:00
"2255","2016-11-08"," 20:27",42682.85,2016.855,2,0,402.95,2016-11-08 20:27:00
"2256","2016-11-15"," 20:25",42689.85,2016.874,2,5,NA,2016-11-15 20:25:00
"2257","2016-11-22"," 20:32",42696.86,2016.893,2,0,403.88,2016-11-22 20:32:00
"2258","2016-11-29"," 20:30",42703.85,2016.912,2,0,403.98,2016-11-29 20:30:00
"2259","2016-12-06"," 20:45",42710.86,2016.931,2,0,403.34,2016-12-06 20:45:00
"2260","2016-12-13"," 20:32",42717.86,2016.95,2,0,405.66,2016-12-13 20:32:00
"2261","2016-12-20"," 20:43",42724.86,2016.97,2,0,404.34,2016-12-20 20:43:00
"2262","2016-12-27"," 20:40",42731.86,2016.989,2,0,404.56,2016-12-27 20:40:00
"2263","2017-01-03"," 20:45",42738.86,2017.008,2,0,405.66,2017-01-03 20:45:00
"2264","2017-01-11"," 20:47",42746.87,2017.03,2,0,405.41,2017-01-11 20:47:00
"2265","2017-01-18"," 20:03",42753.84,2017.049,2,0,406.02,2017-01-18 20:03:00
"2266","2017-01-25"," 20:37",42760.86,2017.068,2,5,NA,2017-01-25 20:37:00
"2267","2017-02-01"," 20:02",42767.83,2017.087,2,0,406.1,2017-02-01 20:02:00
"2268","2017-02-08"," 20:05",42774.84,2017.106,2,0,406.13,2017-02-08 20:05:00
"2269","2017-02-16"," 20:02",42782.83,2017.128,2,0,406.03,2017-02-16 20:02:00
"2270","2017-02-23"," 20:41",42789.86,2017.148,2,4,NA,2017-02-23 20:41:00
"2271","2017-02-28"," 20:25",42794.85,2017.161,2,0,407.99,2017-02-28 20:25:00
"2272","2017-03-07"," 20:05",42801.84,2017.18,2,0,406.21,2017-03-07 20:05:00
"2273","2017-03-14"," 20:13",42808.84,2017.2,2,0,407.19,2017-03-14 20:13:00
"2274","2017-03-22"," 19:35",42816.82,2017.221,2,0,407.02,2017-03-22 19:35:00
"2275","2017-03-28"," 20:10",42822.84,2017.238,2,0,408.69,2017-03-28 20:10:00
"2276","2017-04-04"," 19:25",42829.81,2017.257,2,4,NA,2017-04-04 19:25:00
"2277","2017-04-11"," 19:55",42836.83,2017.276,2,0,408.8,2017-04-11 19:55:00
"2278","2017-04-18"," 20:22",42843.85,2017.295,2,0,410.98,2017-04-18 20:22:00
"2279","2017-04-25"," 20:01",42850.83,2017.315,2,0,409.14,2017-04-25 20:01:00
"2280","2017-05-09"," 19:40",42864.82,2017.353,2,0,409.78,2017-05-09 19:40:00
"2281","2017-05-16"," 19:44",42871.82,2017.372,2,0,410.23,2017-05-16 19:44:00
"2282","2017-05-23"," 20:23",42878.85,2017.391,2,0,410.17,2017-05-23 20:23:00
"2283","2017-05-30"," 20:26",42885.85,2017.411,2,0,409.63,2017-05-30 20:26:00
"2284","2017-06-06"," 17:15",42892.72,2017.429,2,0,409.97,2017-06-06 17:15:00
"2285","2017-06-13"," 20:23",42899.85,2017.449,2,0,409.82,2017-06-13 20:23:00
"2286","2017-06-19"," 17:17",42905.72,2017.465,2,0,408.16,2017-06-19 17:17:00
"2287","2017-06-27"," 20:45",42913.86,2017.487,2,0,408.72,2017-06-27 20:45:00
"2288","2017-07-03"," 20:35",42919.86,2017.504,2,0,407.48,2017-07-03 20:35:00
"2289","2017-07-11"," 20:25",42927.85,2017.526,2,0,407.33,2017-07-11 20:25:00
"2290","2017-07-18"," 20:32",42934.86,2017.545,2,0,406.79,2017-07-18 20:32:00
"2291","2017-08-01"," 20:25",42948.85,2017.583,2,0,405.75,2017-08-01 20:25:00
"2292","2017-08-08"," 20:20",42955.85,2017.602,2,0,405.65,2017-08-08 20:20:00
"2293","2017-08-15"," 20:27",42962.85,2017.622,2,0,405.43,2017-08-15 20:27:00
"2294","2017-08-22"," 20:09",42969.84,2017.641,2,0,404.56,2017-08-22 20:09:00
"2295","2017-08-29"," 20:11",42976.84,2017.66,2,0,404.3,2017-08-29 20:11:00
"2296","2017-09-05"," 20:30",42983.85,2017.679,2,0,403.84,2017-09-05 20:30:00
"2297","2017-09-14"," 19:40",42992.82,2017.704,2,0,403.73,2017-09-14 19:40:00
"2298","2017-09-19"," 20:28",42997.85,2017.717,2,0,402.83,2017-09-19 20:28:00
"2299","2017-09-26"," 20:00",43004.83,2017.737,2,0,402.3,2017-09-26 20:00:00
"2300","2017-10-03"," 20:25",43011.85,2017.756,2,0,402.92,2017-10-03 20:25:00
"2301","2017-10-10"," 20:26",43018.85,2017.775,2,0,403.35,2017-10-10 20:26:00
"2302","2017-10-17"," 20:25",43025.85,2017.794,2,0,404.2,2017-10-17 20:25:00
"2303","2017-10-26"," 20:24",43034.85,2017.819,2,0,404.8,2017-10-26 20:24:00
"2304","2017-10-31"," 20:34",43039.86,2017.832,2,0,404.25,2017-10-31 20:34:00
"2305","2017-11-07"," 20:21",43046.85,2017.852,2,0,404.07,2017-11-07 20:21:00
"2306","2017-11-13"," 20:28",43052.85,2017.868,2,0,404.53,2017-11-13 20:28:00
"2307","2017-11-21"," 19:28",43060.81,2017.89,2,0,406.01,2017-11-21 19:28:00
"2308","2017-11-28"," 21:02",43067.88,2017.909,2,0,406.65,2017-11-28 21:02:00
"2309","2017-12-05"," 19:55",43074.83,2017.928,2,0,407.02,2017-12-05 19:55:00
"2310","2017-12-12"," 20:23",43081.85,2017.948,2,0,406.1,2017-12-12 20:23:00
"2311","2017-12-19"," 20:24",43088.85,2017.967,2,0,406.42,2017-12-19 20:24:00
"2312","2017-12-26"," 20:51",43095.87,2017.986,2,0,406.86,2017-12-26 20:51:00
"2313","2018-01-02"," 19:35",43102.82,2018.005,2,0,406.69,2018-01-02 19:35:00
"2314","2018-01-23"," 20:58",43123.87,2018.063,2,0,408.71,2018-01-23 20:58:00
"2315","2018-01-30"," 20:40",43130.86,2018.082,2,0,408.69,2018-01-30 20:40:00
"2316","2018-02-06"," 21:01",43137.88,2018.101,2,0,408.07,2018-02-06 21:01:00
"2317","2018-02-13"," 20:11",43144.84,2018.12,2,0,408.36,2018-02-13 20:11:00
"2318","2018-02-20"," 20:13",43151.84,2018.139,2,0,408.75,2018-02-20 20:13:00
"2319","2018-02-27"," 20:29",43158.85,2018.159,2,0,409.32,2018-02-27 20:29:00
"2320","2018-03-06"," 19:59",43165.83,2018.178,2,0,409,2018-03-06 19:59:00
"2321","2018-03-13"," 20:35",43172.86,2018.197,2,0,408.74,2018-03-13 20:35:00
"2322","2018-03-20"," 20:10",43179.84,2018.216,2,0,409.14,2018-03-20 20:10:00
"2323","2018-03-27"," 20:20",43186.85,2018.235,2,0,410.9,2018-03-27 20:20:00
"2324","2018-04-03"," 20:25",43193.85,2018.254,2,0,409.24,2018-04-03 20:25:00
"2325","2018-04-12"," 19:05",43202.8,2018.279,2,0,409.55,2018-04-12 19:05:00
"2326","2018-04-17"," 09:40",43207.4,2018.292,2,0,410.33,2018-04-17 09:40:00
"2327","2018-04-24"," 19:58",43214.83,2018.312,2,0,412.3,2018-04-24 19:58:00
"2328","2018-05-01"," 20:20",43221.85,2018.331,2,5,NA,2018-05-01 20:20:00
"2329","2018-05-06"," 20:03",43226.84,2018.345,2,0,411.63,2018-05-06 20:03:00
"2330","2018-05-15"," 20:20",43235.85,2018.369,2,0,412.25,2018-05-15 20:20:00
"2331","2018-05-22"," 19:37",43242.82,2018.389,2,0,410.44,2018-05-22 19:37:00
"2332","2018-05-31"," 20:26",43251.85,2018.413,2,0,411.88,2018-05-31 20:26:00
"2333","2018-06-05"," 21:36",43256.9,2018.427,4,0,411.25,2018-06-05 21:36:00
"2334","2018-06-19"," 19:35",43270.82,2018.465,2,0,409.5,2018-06-19 19:35:00
"2335","2018-06-26"," 19:30",43277.81,2018.484,2,4,NA,2018-06-26 19:30:00
"2336","2018-07-03"," 20:22",43284.85,2018.504,2,0,409.83,2018-07-03 20:22:00
"2337","2018-07-10"," 19:45",43291.82,2018.523,2,0,408.96,2018-07-10 19:45:00
"2338","2018-07-17"," 20:48",43298.87,2018.542,2,0,408.96,2018-07-17 20:48:00
"2339","2018-07-26"," 19:28",43307.81,2018.567,2,0,408.01,2018-07-26 19:28:00
"2340","2018-08-02"," 19:30",43314.81,2018.586,2,0,407.6,2018-08-02 19:30:00
"2341","2018-08-07"," 20:12",43319.84,2018.6,2,0,407.6,2018-08-07 20:12:00
"2342","2018-08-14"," 19:32",43326.81,2018.619,2,0,407.23,2018-08-14 19:32:00
"2343","2018-08-21"," 20:40",43333.86,2018.638,2,0,407.27,2018-08-21 20:40:00
"2344","2018-08-28"," 20:23",43340.85,2018.657,2,0,406.51,2018-08-28 20:23:00
"2345","2018-09-04"," 20:46",43347.87,2018.676,2,0,406,2018-09-04 20:46:00
"2346","2018-09-11"," 20:30",43354.85,2018.695,2,0,405.38,2018-09-11 20:30:00
"2347","2018-09-18"," 20:00",43361.83,2018.715,2,0,405.46,2018-09-18 20:00:00
"2348","2018-09-25"," 19:57",43368.83,2018.734,2,0,405.52,2018-09-25 19:57:00
"2349","2018-10-02"," 20:22",43375.85,2018.753,2,0,405.45,2018-10-02 20:22:00
"2350","2018-10-09"," 20:23",43382.85,2018.772,2,0,405.62,2018-10-09 20:23:00
"2351","2018-10-16"," 19:40",43389.82,2018.791,2,0,405.99,2018-10-16 19:40:00
"2352","2018-10-23"," 20:20",43396.85,2018.811,2,0,406.87,2018-10-23 20:20:00
"2353","2018-10-30"," 20:28",43403.85,2018.83,2,0,406.96,2018-10-30 20:28:00
"2354","2018-11-06"," 19:35",43410.82,2018.849,2,0,406.83,2018-11-06 19:35:00
"2355","2018-11-15"," 20:18",43419.85,2018.874,2,0,408.53,2018-11-15 20:18:00
"2356","2018-11-20"," 20:20",43424.85,2018.887,2,0,408.09,2018-11-20 20:20:00
"2357","2018-11-27"," 20:43",43431.86,2018.906,2,0,408.51,2018-11-27 20:43:00
"2358","2018-12-04"," 20:18",43438.85,2018.926,2,0,408.76,2018-12-04 20:18:00
"2359","2018-12-11"," 20:25",43445.85,2018.945,2,0,409.86,2018-12-11 20:25:00
"2360","2018-12-18"," 20:24",43452.85,2018.964,2,0,409,2018-12-18 20:24:00
"2361","2018-12-27"," 20:37",43461.86,2018.989,2,0,409.35,2018-12-27 20:37:00
"2362","2019-01-03"," 20:20",43468.85,2019.008,2,0,409.82,2019-01-03 20:20:00
"2363","2019-01-08"," 20:20",43473.85,2019.021,2,0,411.45,2019-01-08 20:20:00
"2364","2019-01-17"," 19:33",43482.81,2019.046,2,0,410.18,2019-01-17 19:33:00
"2365","2019-01-22"," 20:23",43487.85,2019.06,2,5,NA,2019-01-22 20:23:00
"2366","2019-01-29"," 20:18",43494.85,2019.079,2,0,411.99,2019-01-29 20:18:00
"2367","2019-02-05"," 20:35",43501.86,2019.098,2,0,412.11,2019-02-05 20:35:00
"2368","2019-02-12"," 20:05",43508.84,2019.117,2,0,412.03,2019-02-12 20:05:00
"2369","2019-02-21"," 19:45",43517.82,2019.142,2,0,411.24,2019-02-21 19:45:00
"2370","2019-02-26"," 20:18",43522.85,2019.156,2,0,412.3,2019-02-26 20:18:00
"2371","2019-03-05"," 20:15",43529.84,2019.175,2,0,411.41,2019-03-05 20:15:00
"2372","2019-03-08"," 20:22",43532.85,2019.183,2,0,411.8,2019-03-08 20:22:00
"2373","2019-03-12"," 20:41",43536.86,2019.194,2,0,413.27,2019-03-12 20:41:00
"2374","2019-03-19"," 20:17",43543.85,2019.213,2,0,413.06,2019-03-19 20:17:00
"2375","2019-03-26"," 19:56",43550.83,2019.232,2,0,410.93,2019-03-26 19:56:00
"2376","2019-04-04"," 20:16",43559.84,2019.257,2,0,412.94,2019-04-04 20:16:00
"2377","2019-04-09"," 18:39",43564.78,2019.271,2,0,412.18,2019-04-09 18:39:00
"2378","2019-04-16"," 20:25",43571.85,2019.29,2,0,413.78,2019-04-16 20:25:00
"2379","2019-04-30"," 20:17",43585.85,2019.328,2,0,414.72,2019-04-30 20:17:00
"2380","2019-05-07"," 19:34",43592.82,2019.347,2,0,414.45,2019-05-07 19:34:00
"2381","2019-05-14"," 20:25",43599.85,2019.367,2,0,415.14,2019-05-14 20:25:00
"2382","2019-05-24"," 19:59",43609.83,2019.394,2,0,414.61,2019-05-24 19:59:00
"2383","2019-06-06"," 19:42",43622.82,2019.43,2,0,414.15,2019-06-06 19:42:00
"2384","2019-06-11"," 19:45",43627.82,2019.443,2,0,414.39,2019-06-11 19:45:00
"2385","2019-06-18"," 20:04",43634.84,2019.463,2,0,414.45,2019-06-18 20:04:00
"2386","2019-06-25"," 19:51",43641.83,2019.482,2,4,NA,2019-06-25 19:51:00
"2387","2019-07-02"," 20:05",43648.84,2019.501,2,0,413.27,2019-07-02 20:05:00
"2388","2019-07-09"," 20:03",43655.84,2019.52,2,0,411.56,2019-07-09 20:03:00
